Generación,Mejor Fitness,Promedio Fitness,Diversidad,Convergencia,CPU,Memoria,Tiempo,OS,Arquitectura,Versión OS
92,8827.690855,7925.626102,0.88,0.12,213,1795.57,Mac OS X,aarch64,15.2
93,8935.279315,7896.374196,0.87,0.13,116,1813.72,Mac OS X,aarch64,15.2
94,8899.413898,7884.880794,0.88,0.12,243,1831.03,Mac OS X,aarch64,15.2
95,8827.690855,7855.823043,0.87,0.13,231,1848.25,Mac OS X,aarch64,15.2
96,8827.690855,7917.969239,0.87,0.13,255,1865.96,Mac OS X,aarch64,15.2
97,8827.690855,7896.240368,0.86,0.14,189,1880.84,Mac OS X,aarch64,15.2
98,8899.413898,7774.285610,0.84,0.16,121,1900.14,Mac OS X,aarch64,15.2
99,8935.279315,8076.557809,0.82,0.18,138,1917.82,Mac OS X,aarch64,15.2
100,8935.279315,8070.190973,0.82,0.18,109,1934.59,Mac OS X,aarch64,15.2
101,8971.147201,8188.637414,0.77,0.23,113,1954.26,Mac OS X,aarch64,15.2
102,9007.017468,8237.334430,0.75,0.25,298,1973.42,Mac OS X,aarch64,15.2
103,9007.017468,8350.320027,0.77,0.23,258,1996.23,Mac OS X,aarch64,15.2
104,9042.890031,8322.599269,0.76,0.24,210,2020.10,Mac OS X,aarch64,15.2
105,9042.890031,8376.992750,0.75,0.25,114,2039.51,Mac OS X,aarch64,15.2
106,9042.890031,8354.151044,0.77,0.23,163,2065.57,Mac OS X,aarch64,15.2
107,9042.890031,8358.417410,0.78,0.22,275,2088.23,Mac OS X,aarch64,15.2
108,9042.890031,8378.882590,0.73,0.27,93,2112.65,Mac OS X,aarch64,15.2
109,9042.890031,8378.850404,0.72,0.28,305,2133.98,Mac OS X,aarch64,15.2
110,9042.890031,8390.754481,0.69,0.31,241,2154.51,Mac OS X,aarch64,15.2
111,9042.890031,8380.343663,0.73,0.27,269,2173.24,Mac OS X,aarch64,15.2
112,9042.890031,8484.437028,0.79,0.21,202,2196.10,Mac OS X,aarch64,15.2
113,9042.890031,8427.991265,0.81,0.19,201,2218.35,Mac OS X,aarch64,15.2
114,9186.401708,8401.119027,0.82,0.18,210,2241.78,Mac OS X,aarch64,15.2
115,9186.401708,8397.197635,0.79,0.21,117,2263.45,Mac OS X,aarch64,15.2
116,9186.401708,8382.894636,0.81,0.19,114,2282.00,Mac OS X,aarch64,15.2
117,9186.401708,8395.491776,0.77,0.23,166,2312.16,Mac OS X,aarch64,15.2
118,9186.401708,8461.755408,0.78,0.22,208,2334.37,Mac OS X,aarch64,15.2
119,9186.401708,8520.448844,0.79,0.21,112,2361.48,Mac OS X,aarch64,15.2
120,9186.401708,8480.676960,0.73,0.27,163,2389.88,Mac OS X,aarch64,15.2
121,9186.401708,8505.515291,0.76,0.24,255,2409.72,Mac OS X,aarch64,15.2
122,9222.284632,8555.575138,0.77,0.23,219,2431.80,Mac OS X,aarch64,15.2
123,9294.056042,8513.706810,0.78,0.22,113,2453.65,Mac OS X,aarch64,15.2
124,9294.056042,8493.620688,0.82,0.18,118,2471.57,Mac OS X,aarch64,15.2
125,9294.056042,8584.640227,0.83,0.17,147,2487.20,Mac OS X,aarch64,15.2
126,9294.056042,8337.700307,0.91,0.09,147,2506.54,Mac OS X,aarch64,15.2
127,9222.284632,8173.243940,0.93,0.07,127,2529.57,Mac OS X,aarch64,15.2
128,9401.726213,8193.473869,0.86,0.14,209,2552.11,Mac OS X,aarch64,15.2
129,9186.401708,8091.949139,0.91,0.09,204,2569.50,Mac OS X,aarch64,15.2
130,9186.401708,8016.083746,0.86,0.14,273,2589.60,Mac OS X,aarch64,15.2
131,9042.890031,7927.772588,0.85,0.15,186,2610.49,Mac OS X,aarch64,15.2
132,9222.284632,7867.690787,0.89,0.11,201,2630.94,Mac OS X,aarch64,15.2
133,9042.890031,7866.233761,0.85,0.15,114,2648.89,Mac OS X,aarch64,15.2
134,8827.690855,7916.016749,0.89,0.11,229,2665.37,Mac OS X,aarch64,15.2
135,8720.127353,7985.643724,0.88,0.12,223,2682.67,Mac OS X,aarch64,15.2
136,8971.147201,7945.264764,0.89,0.11,325,2701.99,Mac OS X,aarch64,15.2
137,8863.551045,7965.124799,0.88,0.12,245,2719.74,Mac OS X,aarch64,15.2
138,8899.413898,7962.359772,0.88,0.12,328,2735.60,Mac OS X,aarch64,15.2
139,8863.551045,7906.355379,0.87,0.13,260,2754.10,Mac OS X,aarch64,15.2
140,9042.890031,7926.519902,0.89,0.11,286,2775.83,Mac OS X,aarch64,15.2
141,9042.890031,8019.715333,0.85,0.15,302,2795.11,Mac OS X,aarch64,15.2
142,9007.017468,7977.095865,0.86,0.14,208,2814.98,Mac OS X,aarch64,15.2
143,9007.017468,7946.453510,0.85,0.15,311,2832.48,Mac OS X,aarch64,15.2
144,9007.017468,7978.100124,0.88,0.12,278,2852.29,Mac OS X,aarch64,15.2
145,8971.147201,7919.205467,0.84,0.16,339,2874.60,Mac OS X,aarch64,15.2
146,8899.413898,7870.783664,0.86,0.14,177,2892.87,Mac OS X,aarch64,15.2
147,8899.413898,7869.762903,0.82,0.18,389,2916.43,Mac OS X,aarch64,15.2
148,8899.413898,7855.730076,0.85,0.15,261,2938.99,Mac OS X,aarch64,15.2
149,8899.413898,7889.047092,0.88,0.12,274,2959.74,Mac OS X,aarch64,15.2
150,8791.833434,7928.334794,0.85,0.15,161,2982.01,Mac OS X,aarch64,15.2
151,8827.690855,8008.833395,0.89,0.11,253,3000.29,Mac OS X,aarch64,15.2
152,8863.551045,7940.932377,0.86,0.14,209,3019.28,Mac OS X,aarch64,15.2
153,8863.551045,8003.150611,0.90,0.10,324,3034.37,Mac OS X,aarch64,15.2
154,8863.551045,8233.536805,0.94,0.06,239,3056.34,Mac OS X,aarch64,15.2
155,8863.551045,8156.645610,0.90,0.10,190,3074.69,Mac OS X,aarch64,15.2
156,8863.551045,8107.451599,0.89,0.11,271,3095.51,Mac OS X,aarch64,15.2
157,8899.413898,8142.524516,0.89,0.11,376,3124.50,Mac OS X,aarch64,15.2
158,9007.017468,8158.621512,0.91,0.09,344,3147.14,Mac OS X,aarch64,15.2
159,9007.017468,8025.951827,0.87,0.13,364,3164.03,Mac OS X,aarch64,15.2
160,8791.833434,8010.789643,0.88,0.12,214,3182.54,Mac OS X,aarch64,15.2
161,8971.147201,7979.401250,0.87,0.13,345,3200.69,Mac OS X,aarch64,15.2
162,8791.833434,8009.254770,0.86,0.14,354,3216.24,Mac OS X,aarch64,15.2
163,8899.413898,8021.433835,0.85,0.15,391,3234.39,Mac OS X,aarch64,15.2
164,8899.413898,7923.989383,0.87,0.13,249,3255.40,Mac OS X,aarch64,15.2
165,8899.413898,7888.156532,0.87,0.13,284,3278.76,Mac OS X,aarch64,15.2
166,8863.551045,7916.248067,0.86,0.14,378,3302.44,Mac OS X,aarch64,15.2
167,8971.147201,7947.608173,0.85,0.15,352,3322.21,Mac OS X,aarch64,15.2
168,8863.551045,7881.343752,0.83,0.17,369,3347.22,Mac OS X,aarch64,15.2
169,8899.413898,7851.274801,0.85,0.15,302,3369.93,Mac OS X,aarch64,15.2
170,8899.413898,7808.039698,0.85,0.15,250,3389.77,Mac OS X,aarch64,15.2
171,8899.413898,7982.635755,0.86,0.14,378,3415.89,Mac OS X,aarch64,15.2
