Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate
354,35976.00,43498.50,28603.95,11.48,20931.00,16.58,84.714,556.734,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
355,35474.50,43498.50,29907.85,11.57,20931.00,15.99,84.751,558.220,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
356,35474.50,43498.50,25344.20,11.57,8393.50,19.61,84.676,559.779,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
357,35976.00,43498.50,28102.45,11.11,20931.00,26.98,85.220,561.280,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
358,35474.50,43498.50,28453.50,10.48,20931.00,19.80,85.101,562.779,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
359,36477.50,43498.50,29958.00,10.65,18423.50,17.58,85.096,564.245,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
360,35474.50,43498.50,27400.35,11.62,16417.50,15.71,85.188,565.748,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
361,35474.50,43498.50,28353.20,12.39,21934.00,19.37,85.026,567.165,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
362,37480.50,43498.50,30359.20,11.93,23438.50,17.42,85.093,568.575,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
363,35474.50,43498.50,28955.00,11.85,21432.50,16.16,85.127,570.037,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
364,35474.50,43498.50,29255.90,11.97,24441.50,17.54,84.871,571.446,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
365,35474.50,43498.50,29958.00,11.88,24441.50,21.07,85.290,572.961,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
366,34973.00,43498.50,31211.75,11.20,22435.50,17.08,85.309,574.470,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
367,34973.00,43498.50,30660.10,11.94,22435.50,19.58,85.250,575.982,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
368,35976.00,43498.50,31763.40,11.27,22435.50,24.87,85.276,577.472,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
369,35976.00,43498.50,30760.40,11.28,22435.50,43.69,85.132,578.969,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
370,35976.00,43498.50,30459.50,10.56,20429.50,18.11,84.711,580.464,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
371,36477.50,43498.50,31913.85,10.00,24943.00,19.27,84.787,581.895,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
372,36477.50,43498.50,30509.65,10.21,10901.00,65.89,85.004,583.394,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
373,35976.00,43498.50,28603.95,11.28,20931.00,30.78,85.486,585.139,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
374,35976.00,43498.50,28353.20,11.83,23940.00,24.33,85.481,586.659,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
375,34973.00,43498.50,25795.55,12.04,13408.50,22.10,84.836,588.218,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
376,34973.00,43498.50,27350.20,11.63,17922.00,25.03,85.312,589.760,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
377,35474.50,43498.50,28353.20,12.10,23940.00,24.57,85.421,591.223,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
378,34471.50,43498.50,28904.85,12.23,23940.00,25.77,85.561,592.756,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
379,35976.00,43498.50,29356.20,11.62,18925.00,22.00,85.563,594.292,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
380,35976.00,43498.50,29907.85,11.23,16919.00,28.11,85.646,595.816,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
381,35976.00,43498.50,29155.60,11.23,16919.00,45.46,85.720,597.312,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
382,35474.50,43498.50,27901.85,11.47,4381.50,59.62,82.175,598.965,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
383,35474.50,43498.50,28754.40,11.72,21432.50,49.14,83.743,600.884,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
384,35976.00,43498.50,29757.40,11.12,21432.50,49.24,82.910,602.569,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
385,35976.00,43498.50,28503.65,11.13,21432.50,90.27,85.875,604.521,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
386,35976.00,43498.50,31612.95,10.60,21432.50,80.68,85.802,607.008,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
387,35976.00,43498.50,30459.50,11.45,21934.00,48.65,85.774,609.844,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
388,36979.00,43498.50,33869.70,10.72,22937.00,89.13,85.709,611.643,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
389,36979.00,43498.50,32365.20,10.53,5384.50,40.68,85.483,613.279,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
390,35474.50,43498.50,30810.55,11.82,20931.00,40.83,85.621,614.822,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
391,35474.50,43498.50,26547.80,12.31,13910.00,29.73,84.155,616.358,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
392,35474.50,43498.50,28955.00,11.37,7390.50,28.73,83.453,617.879,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
393,35474.50,43498.50,25795.55,12.36,4381.50,20.17,83.369,619.330,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
394,37480.50,43498.50,28403.35,12.57,20931.00,22.55,83.368,620.815,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
395,35474.50,43498.50,29707.25,12.48,20931.00,24.19,83.605,622.264,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
396,36979.00,43498.50,29556.80,12.25,12405.50,16.41,83.616,623.817,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
397,36979.00,43498.50,32014.15,11.78,12405.50,20.13,83.612,625.312,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
398,36979.00,43498.50,33368.20,10.76,23940.00,15.83,83.646,626.743,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
399,36979.00,43498.50,28603.95,11.60,16919.00,19.33,83.499,628.246,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
400,36979.00,43498.50,26798.55,11.24,7892.00,24.92,84.029,629.777,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
401,36979.00,43498.50,28503.65,10.89,7892.00,21.16,83.931,631.294,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
402,36979.00,43498.50,25845.70,11.37,7892.00,21.85,83.905,632.771,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
403,36979.00,43498.50,28303.05,11.19,5384.50,20.98,83.917,634.304,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
404,36979.00,43498.50,31362.20,10.71,22937.00,17.92,84.066,635.813,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
405,37480.50,43498.50,29807.55,11.23,23438.50,20.32,84.026,637.330,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
406,37480.50,43498.50,30158.60,11.36,19928.00,22.67,84.104,638.890,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
407,37480.50,43498.50,32916.85,11.63,21934.00,20.98,84.031,640.305,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
408,37480.50,43498.50,31763.40,12.54,23940.00,24.35,84.173,641.804,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
409,36979.00,43498.50,29356.20,12.15,23940.00,28.65,84.857,643.295,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
410,35474.50,43498.50,28704.25,11.85,22435.50,24.06,84.836,644.807,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
411,35474.50,43498.50,30609.95,10.42,22937.00,22.56,84.745,646.335,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
412,35474.50,43498.50,31312.05,10.01,24943.00,24.18,84.647,647.784,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
413,36477.50,43498.50,31011.15,11.58,24943.00,36.32,85.534,649.287,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
414,36477.50,43498.50,28704.25,12.12,13408.50,23.93,85.302,650.824,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
415,36477.50,43498.50,30208.75,11.98,20931.00,21.73,85.133,652.338,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
416,36477.50,43498.50,32565.80,11.58,23940.00,20.50,85.148,653.873,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
417,36477.50,43498.50,32465.50,11.12,18423.50,19.79,84.933,655.367,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
418,36477.50,43498.50,32264.90,10.34,22435.50,16.09,85.090,656.858,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
419,37480.50,43498.50,30660.10,10.04,20931.00,18.11,84.852,658.362,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
420,37480.50,43498.50,30208.75,9.23,15916.00,18.54,84.789,659.865,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
421,37480.50,43498.50,27801.55,10.65,2877.00,17.55,84.660,661.376,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
422,37480.50,43498.50,29306.05,11.59,22937.00,21.55,84.596,662.894,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
423,37480.50,43498.50,32415.35,10.87,22937.00,14.66,84.495,664.335,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
424,37480.50,43498.50,33919.85,10.57,25444.50,15.42,84.429,665.844,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
425,37480.50,43498.50,31612.95,11.16,13910.00,18.47,84.439,667.352,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
426,37480.50,43498.50,30409.35,11.58,13910.00,15.26,84.412,668.761,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
427,37480.50,43498.50,30760.40,10.09,13910.00,16.33,84.332,670.170,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
428,37480.50,43498.50,27400.35,10.64,9396.50,23.73,84.663,671.672,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
429,37480.50,43498.50,32064.30,9.24,22435.50,42.32,85.478,673.176,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
430,37480.50,43498.50,33518.65,9.75,21432.50,28.89,85.574,674.943,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
431,37982.00,43498.50,31612.95,10.62,21432.50,21.02,84.836,676.478,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
432,37982.00,43498.50,31312.05,11.21,21432.50,51.08,85.598,678.042,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
433,37982.00,43498.50,36276.90,9.01,33468.50,27.91,85.472,679.673,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
434,37982.00,43498.50,31061.30,10.12,12907.00,22.86,85.502,681.145,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
435,37480.50,43498.50,31462.50,10.71,19928.00,22.56,85.259,682.669,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
436,37480.50,43498.50,33217.75,10.37,20931.00,18.55,84.940,684.169,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
437,37982.00,43498.50,28854.70,11.44,16919.00,23.55,84.950,685.686,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
438,37982.00,43498.50,31111.45,11.07,21934.00,17.95,84.480,687.195,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
439,37982.00,43498.50,34270.90,9.29,23438.50,24.04,84.441,688.663,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
440,37982.00,43498.50,34070.30,10.05,26949.00,32.50,84.881,690.184,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
441,37982.00,43498.50,33267.90,11.38,26949.00,24.59,84.614,691.760,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
442,37982.00,43498.50,29958.00,10.70,4381.50,48.18,85.723,693.658,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
443,37982.00,43498.50,28854.70,11.60,16919.00,36.12,85.294,695.339,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
444,37982.00,43498.50,31612.95,11.28,22937.00,52.01,85.694,696.933,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
445,37982.00,43498.50,28704.25,12.13,20931.00,28.26,85.317,698.557,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
446,37982.00,43498.50,33217.75,11.02,25946.00,22.49,84.977,700.083,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
447,37982.00,43498.50,31412.35,12.08,20931.00,28.02,85.765,701.640,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
448,36477.50,43498.50,29657.10,12.60,14913.00,31.01,84.669,703.194,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
449,35976.00,43498.50,30910.85,11.31,14913.00,29.02,83.130,704.763,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
450,35976.00,43498.50,32967.00,11.11,20931.00,19.54,82.941,706.367,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
451,36477.50,43498.50,33418.35,11.44,20931.00,26.32,83.541,707.804,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
452,36979.00,43498.50,30961.00,11.57,20931.00,31.44,83.844,709.423,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
453,36979.00,43498.50,23889.85,12.22,14411.50,27.25,84.012,711.038,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
454,36979.00,43498.50,25344.20,11.92,14913.00,25.35,84.558,712.560,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
455,36979.00,43498.50,28152.60,12.03,14913.00,25.59,85.714,714.101,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
456,36979.00,43498.50,28002.15,12.28,19426.50,19.62,84.899,715.754,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
457,34471.50,43498.50,27300.05,12.12,19928.00,26.68,85.423,717.253,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
458,36477.50,43498.50,28403.35,11.76,19928.00,27.07,85.085,718.801,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
459,36477.50,43498.50,31362.20,11.30,21934.00,29.43,85.026,720.371,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
460,37480.50,43498.50,31161.60,11.42,21934.00,26.54,85.455,721.947,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
461,37480.50,43498.50,33217.75,11.72,21934.00,22.94,84.958,723.457,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
462,37480.50,43498.50,33819.55,11.11,24441.50,30.16,85.651,724.906,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
463,37480.50,43498.50,32515.65,10.90,12405.50,29.34,85.517,726.555,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
464,37480.50,43498.50,30609.95,11.69,20931.00,22.35,85.621,728.099,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
465,37480.50,43498.50,28654.10,11.81,16919.00,21.36,84.922,729.616,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
466,37480.50,43498.50,31412.35,11.24,21934.00,19.28,84.550,731.115,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
467,37480.50,43498.50,29456.50,11.06,14913.00,18.17,84.455,732.616,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
468,37480.50,43498.50,26949.00,11.69,4381.50,24.36,84.784,734.140,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
469,37480.50,43498.50,30710.25,11.61,23438.50,20.33,84.224,735.658,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
470,37480.50,43498.50,30961.00,11.18,18925.00,17.16,84.087,737.117,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
471,37480.50,43498.50,32014.15,11.60,22937.00,18.32,83.950,738.619,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
472,37480.50,43498.50,32816.55,11.36,21934.00,15.75,84.037,740.120,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
473,37480.50,43498.50,30559.80,12.29,23438.50,16.66,84.006,741.572,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
474,37480.50,43498.50,31612.95,12.51,22435.50,18.75,84.060,743.071,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
475,37480.50,43498.50,29255.90,12.57,20429.50,16.36,84.221,744.576,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
476,34973.00,43498.50,27149.60,12.12,20429.50,16.46,84.307,746.008,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
477,35976.00,43498.50,28403.35,11.68,17922.00,16.20,84.282,747.508,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
478,34973.00,43498.50,29055.30,11.66,23438.50,21.15,84.698,748.993,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
479,34973.00,43498.50,29155.60,11.36,19928.00,16.12,84.806,750.500,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
480,35976.00,43498.50,29406.35,10.55,9898.00,20.06,85.497,752.030,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
481,35976.00,43498.50,32164.60,10.10,23940.00,19.16,85.385,753.539,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
482,35976.00,43498.50,30409.35,10.27,19928.00,22.94,85.442,754.991,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
483,36979.00,43498.50,33418.35,9.05,19928.00,17.78,85.452,756.507,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
484,36979.00,43498.50,30258.90,11.18,21934.00,18.57,85.280,758.008,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
485,37480.50,43498.50,32064.30,9.32,21934.00,18.87,85.185,759.472,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
486,37480.50,43498.50,31161.60,10.95,21934.00,20.57,85.159,760.978,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
487,37480.50,43498.50,32565.80,10.34,23940.00,16.62,85.134,762.431,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
488,37480.50,43498.50,30058.30,11.12,20931.00,18.92,85.401,764.056,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
489,37480.50,43498.50,27901.85,11.67,20931.00,18.87,85.044,765.557,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
490,37480.50,43498.50,27450.50,11.41,19426.50,31.38,85.463,767.092,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
491,35976.00,43498.50,25996.15,11.60,3378.50,43.75,85.662,769.810,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
492,35976.00,43498.50,26999.15,11.73,14913.00,26.04,85.664,771.349,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
493,35976.00,43498.50,27099.45,12.77,14913.00,24.58,85.414,772.809,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
494,35976.00,43498.50,29055.30,12.31,21934.00,26.31,85.597,774.342,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
495,36979.00,43498.50,29707.25,12.70,22937.00,36.53,85.746,775.976,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
496,35976.00,43498.50,33017.15,10.93,23438.50,23.90,84.604,777.509,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
497,36979.00,43498.50,31261.90,11.69,23438.50,23.36,84.659,779.059,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
498,36979.00,43498.50,31763.40,11.60,22937.00,26.53,84.640,780.563,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
499,36979.00,43498.50,30760.40,12.05,22937.00,30.30,84.335,782.576,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
500,36979.00,43498.50,28403.35,12.15,9396.50,23.07,84.103,784.115,0,1,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
