Generación,Mejor Fitness,Fitness Promedio,Diversidad,Peor Fitness,Mejor Cromosoma
157,101787.60,68535.89,0.64,-17401.99,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
158,101787.60,71791.19,0.60,13233.47,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
159,101787.60,69168.28,0.70,16408.40,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
160,101787.60,64339.09,0.68,72.14,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
161,101787.60,56010.30,0.74,-21031.13,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
162,101787.60,55018.12,0.74,-6782.41,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
163,101787.60,67422.15,0.58,-10277.43,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
164,101787.60,64936.64,0.70,-6782.41,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
165,101787.60,62700.43,0.76,-17401.99,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
166,101787.60,64984.33,0.68,-24704.62,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
167,101787.60,64276.55,0.68,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
168,101787.60,63249.22,0.80,3431.27,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
169,101787.60,60627.73,0.72,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
170,101787.60,63323.63,0.74,-6782.41,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
171,101787.60,55532.27,0.78,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
172,101787.60,60605.30,0.72,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
173,101787.60,71890.91,0.66,-13817.36,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
174,101787.60,73550.09,0.66,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
175,101787.60,70381.78,0.68,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
176,101787.60,63783.66,0.68,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
177,101787.60,64788.77,0.66,-3332.48,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
178,101787.60,65989.75,0.72,-13817.36,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
179,101787.60,62801.91,0.70,72.14,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
180,101787.60,67245.68,0.66,72.14,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
181,101787.60,62557.81,0.72,-17401.99,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
182,101787.60,64819.30,0.76,-17401.99,[[[3.073562897886003],[9.02892600004294],[4.661577982580884],[5.040627940681467],[2.9398894734165237],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[0.777835463732397],[7.781324938385671],[6.460474094088018],[1.2976282114953985],[3.06127869593574]]]
