Generacion,MejorFitness,PromFitness,Diversidad,Convergencia,GolesFavor,GolesContra,CpuPercent,MemMB,TimeSec,SlurmJobID,OSName,OSArch,OSVersion,SysCores,SysLoad,SysFreeMemMB,SysTotalMemMB
929,9590.2880,7195.0236,0.9500,23.4590,1,11,64.14,553.91,13825.88,local,Mac OS X,aarch64,15.2,8,8.43,86.91,8192.00
930,9590.2880,7029.3273,0.9400,165.6963,1,11,62.39,558.23,13840.98,local,Mac OS X,aarch64,15.2,8,8.11,59.22,8192.00
931,9590.2880,7061.4659,0.9900,32.1386,1,11,61.97,362.12,13855.10,local,Mac OS X,aarch64,15.2,8,7.81,70.55,8192.00
932,9590.2880,6993.4741,0.9600,67.9919,1,11,62.33,318.44,13870.61,local,Mac OS X,aarch64,15.2,8,7.52,69.22,8192.00
933,9590.2880,7090.0114,0.9800,96.5374,1,11,66.32,504.23,13884.67,local,Mac OS X,aarch64,15.2,8,7.31,64.28,8192.00
934,9590.2880,6818.5110,0.9400,271.5004,1,11,65.25,436.10,13899.26,local,Mac OS X,aarch64,15.2,8,7.41,63.97,8192.00
935,9590.2880,6913.3003,0.9600,94.7893,1,11,64.15,407.43,13913.60,local,Mac OS X,aarch64,15.2,8,8.36,66.97,8192.00
936,9590.2880,7115.5508,0.9400,202.2505,1,11,61.61,434.22,13928.13,local,Mac OS X,aarch64,15.2,8,8.43,78.73,8192.00
937,9590.2880,6977.6322,0.9400,137.9187,1,11,64.32,384.46,13942.34,local,Mac OS X,aarch64,15.2,8,7.65,74.83,8192.00
938,9590.2880,7166.2096,0.9200,188.5774,1,11,61.19,357.84,13957.87,local,Mac OS X,aarch64,15.2,8,8.13,169.09,8192.00
939,9590.2880,7256.6962,0.9100,90.4866,1,11,64.62,315.17,13972.14,local,Mac OS X,aarch64,15.2,8,8.17,107.83,8192.00
940,9590.2880,7289.2351,0.9400,32.5389,1,11,63.34,427.00,13986.52,local,Mac OS X,aarch64,15.2,8,8.32,87.25,8192.00
941,9590.2880,7532.9553,0.9100,243.7202,1,11,62.28,475.20,14000.30,local,Mac OS X,aarch64,15.2,8,8.72,77.36,8192.00
942,9590.2880,7409.8400,0.9100,123.1153,1,11,61.60,371.96,14014.71,local,Mac OS X,aarch64,15.2,8,9.20,55.48,8192.00
943,9590.2880,7098.0197,0.9500,311.8203,1,11,64.73,420.33,14028.65,local,Mac OS X,aarch64,15.2,8,9.34,83.56,8192.00
944,9590.2880,7123.5205,0.9400,25.5008,1,11,62.86,537.57,14043.41,local,Mac OS X,aarch64,15.2,8,9.26,57.28,8192.00
945,9590.2880,6909.9611,0.9200,213.5594,1,11,64.50,503.58,14057.52,local,Mac OS X,aarch64,15.2,8,8.66,82.25,8192.00
946,9590.2880,6962.4666,0.9700,52.5056,1,11,61.09,385.57,14071.59,local,Mac OS X,aarch64,15.2,8,7.63,79.83,8192.00
947,9590.2880,6938.1860,0.9500,24.2806,1,11,64.77,572.07,14085.72,local,Mac OS X,aarch64,15.2,8,8.29,61.02,8192.00
948,9590.2880,7111.6752,0.9200,173.4891,1,11,62.52,500.91,14100.04,local,Mac OS X,aarch64,15.2,8,8.55,64.91,8192.00
949,9590.2880,7249.6342,0.9600,137.9590,1,11,64.66,493.24,14114.10,local,Mac OS X,aarch64,15.2,8,8.18,68.06,8192.00
950,9590.2880,7063.0084,0.9400,186.6258,1,11,64.64,357.04,14128.58,local,Mac OS X,aarch64,15.2,8,9.04,61.53,8192.00
951,9590.2880,6987.7877,0.9300,75.2206,1,11,62.35,443.83,14143.07,local,Mac OS X,aarch64,15.2,8,9.79,100.81,8192.00
952,9590.2880,7033.3393,0.9700,45.5515,1,11,56.89,416.64,14159.86,local,Mac OS X,aarch64,15.2,8,12.49,71.69,8192.00
953,9590.2880,7232.8719,0.9400,199.5326,1,11,63.84,428.01,14174.29,local,Mac OS X,aarch64,15.2,8,13.23,77.63,8192.00
954,9590.2880,7095.2382,0.9400,137.6337,1,11,60.55,467.83,14190.39,local,Mac OS X,aarch64,15.2,8,13.49,64.80,8192.00
955,9590.2880,7007.2931,0.9500,87.9451,1,11,65.44,406.68,14204.53,local,Mac OS X,aarch64,15.2,8,12.20,65.78,8192.00
956,9590.2880,7052.6745,0.9500,45.3814,1,11,61.48,407.46,14218.78,local,Mac OS X,aarch64,15.2,8,11.72,63.80,8192.00
957,9590.2880,6970.2891,0.9400,82.3855,1,11,62.38,272.85,14233.28,local,Mac OS X,aarch64,15.2,8,11.28,68.38,8192.00
958,9590.2880,6917.6972,0.9500,52.5919,1,11,61.75,338.70,14247.79,local,Mac OS X,aarch64,15.2,8,10.88,66.06,8192.00
959,9590.2880,7128.7484,0.9600,211.0512,1,11,64.43,55.20,14261.99,local,Mac OS X,aarch64,15.2,8,10.08,72.34,8192.00
960,9590.2880,7083.9892,0.9200,44.7592,1,11,62.40,426.56,14276.76,local,Mac OS X,aarch64,15.2,8,10.06,74.70,8192.00
961,9590.2880,7064.2057,0.9600,19.7835,1,11,65.29,538.34,14291.16,local,Mac OS X,aarch64,15.2,8,9.77,58.78,8192.00
962,9590.2880,7132.9454,0.9900,68.7397,1,11,64.62,668.10,14305.27,local,Mac OS X,aarch64,15.2,8,10.20,65.33,8192.00
963,9590.2880,7283.5887,0.9700,150.6433,1,11,63.63,319.07,14319.76,local,Mac OS X,aarch64,15.2,8,10.06,79.72,8192.00
964,9590.2880,7359.9952,0.9500,76.4064,1,11,62.58,298.85,14333.83,local,Mac OS X,aarch64,15.2,8,10.48,70.17,8192.00
965,9590.2880,7211.7106,0.9600,148.2845,1,11,62.71,420.83,14348.81,local,Mac OS X,aarch64,15.2,8,10.26,60.92,8192.00
966,9590.2880,7203.3144,0.9400,8.3963,1,11,63.57,471.25,14363.00,local,Mac OS X,aarch64,15.2,8,9.94,63.39,8192.00
967,9590.2880,7037.6010,0.9300,165.7134,1,11,60.67,572.84,14378.63,local,Mac OS X,aarch64,15.2,8,11.51,163.22,8192.00
968,9590.2880,6960.7105,0.9400,76.8904,1,11,64.18,368.72,14393.03,local,Mac OS X,aarch64,15.2,8,10.82,63.23,8192.00
969,9590.2880,7034.0657,0.9100,73.3552,1,11,61.83,253.99,14407.47,local,Mac OS X,aarch64,15.2,8,10.62,62.89,8192.00
970,9590.2880,6817.1951,0.9300,216.8706,1,11,63.79,441.24,14421.97,local,Mac OS X,aarch64,15.2,8,10.02,59.36,8192.00
971,9590.2880,6835.6493,0.9500,18.4541,1,11,62.95,161.13,14436.34,local,Mac OS X,aarch64,15.2,8,9.19,58.83,8192.00
972,9590.2880,7106.7585,0.9400,271.1093,1,11,64.35,217.42,14450.45,local,Mac OS X,aarch64,15.2,8,9.85,96.33,8192.00
973,9590.2880,7167.4420,0.9400,60.6835,1,11,60.54,314.10,14464.87,local,Mac OS X,aarch64,15.2,8,11.57,66.11,8192.00
974,9590.2880,7003.1891,0.9600,164.2529,1,11,63.40,490.36,14479.48,local,Mac OS X,aarch64,15.2,8,10.59,110.52,8192.00
975,9590.2880,7297.5304,0.9700,294.3413,1,11,62.18,243.63,14494.26,local,Mac OS X,aarch64,15.2,8,10.40,65.45,8192.00
976,9590.2880,7266.0276,0.9500,31.5029,1,11,63.86,264.38,14508.19,local,Mac OS X,aarch64,15.2,8,10.15,66.80,8192.00
977,9590.2880,7200.2170,0.9500,65.8105,1,11,62.80,668.66,14523.11,local,Mac OS X,aarch64,15.2,8,10.64,83.09,8192.00
978,9590.2880,7288.8254,0.9200,88.6084,1,11,64.74,447.43,14537.29,local,Mac OS X,aarch64,15.2,8,10.50,82.27,8192.00
979,9590.2880,7089.2498,0.9600,199.5756,1,11,64.05,485.21,14551.62,local,Mac OS X,aarch64,15.2,8,9.40,62.69,8192.00
980,9590.2880,7101.6531,0.9600,12.4033,1,11,64.80,249.52,14565.83,local,Mac OS X,aarch64,15.2,8,9.69,77.45,8192.00
981,9590.2880,7121.9677,0.9200,20.3146,1,11,58.70,684.35,14581.82,local,Mac OS X,aarch64,15.2,8,9.38,153.23,8192.00
982,9590.2880,7228.6767,0.9500,106.7090,1,11,62.38,354.42,14596.83,local,Mac OS X,aarch64,15.2,8,8.96,104.47,8192.00
983,9590.2880,7328.2837,0.9700,99.6070,1,11,64.18,414.00,14611.78,local,Mac OS X,aarch64,15.2,8,9.19,76.94,8192.00
984,9590.2880,7377.9055,0.9200,49.6218,1,11,62.68,352.50,14626.25,local,Mac OS X,aarch64,15.2,8,9.95,64.73,8192.00
985,9590.2880,7090.8224,0.9700,287.0832,1,11,63.92,541.04,14641.43,local,Mac OS X,aarch64,15.2,8,10.26,115.94,8192.00
986,9590.2880,7282.3684,0.9600,191.5460,1,11,63.18,543.51,14656.03,local,Mac OS X,aarch64,15.2,8,10.40,113.19,8192.00
987,9590.2880,7035.3258,0.9400,247.0426,1,11,63.62,316.84,14670.68,local,Mac OS X,aarch64,15.2,8,11.31,66.72,8192.00
988,9590.2880,6995.4444,0.9600,39.8814,1,11,62.32,393.82,14684.93,local,Mac OS X,aarch64,15.2,8,11.03,96.44,8192.00
989,9590.2880,7043.5263,0.9400,48.0820,1,11,62.18,126.32,14699.14,local,Mac OS X,aarch64,15.2,8,10.81,121.64,8192.00
990,9590.2880,7080.6096,0.9000,37.0833,1,11,60.69,66.15,14713.53,local,Mac OS X,aarch64,15.2,8,10.97,74.95,8192.00
991,9590.2880,7082.6264,0.8800,2.0168,1,11,62.84,144.90,14727.77,local,Mac OS X,aarch64,15.2,8,10.79,105.13,8192.00
992,9590.2880,6928.0981,0.9100,154.5283,1,11,61.94,230.87,14742.04,local,Mac OS X,aarch64,15.2,8,9.93,67.48,8192.00
993,9590.2880,7028.6095,0.9600,100.5114,1,11,55.98,621.87,14759.55,local,Mac OS X,aarch64,15.2,8,10.77,64.81,8192.00
994,9590.2880,7106.1033,0.9400,77.4939,1,11,59.40,660.71,14775.91,local,Mac OS X,aarch64,15.2,8,11.77,66.09,8192.00
995,9590.2880,7026.5744,0.9500,79.5289,1,11,61.19,145.47,14792.12,local,Mac OS X,aarch64,15.2,8,11.37,72.61,8192.00
996,9590.2880,6977.2640,0.9500,49.3104,1,11,65.61,336.25,14806.36,local,Mac OS X,aarch64,15.2,8,11.38,63.39,8192.00
997,9590.2880,7199.3859,0.9400,222.1218,1,11,64.02,363.53,14820.74,local,Mac OS X,aarch64,15.2,8,10.85,57.31,8192.00
998,9590.2880,7313.6778,0.9300,114.2919,1,11,63.86,536.78,14835.32,local,Mac OS X,aarch64,15.2,8,11.16,66.36,8192.00
999,9590.2880,7207.2518,0.9700,106.4260,1,11,63.44,349.08,14849.97,local,Mac OS X,aarch64,15.2,8,10.94,101.52,8192.00
1000,9590.2880,7106.8445,0.9600,100.4073,1,11,61.00,61.17,14864.38,local,Mac OS X,aarch64,15.2,8,10.63,65.00,8192.00
