Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate
373,32.50,48.25,30.70,11.36,28.00,23.81,84.789,848.793,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
374,32.50,48.25,31.15,11.37,28.00,24.00,85.150,851.156,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
375,32.50,48.25,30.70,9.93,28.00,36.66,85.181,853.397,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
376,32.50,48.25,31.15,11.60,28.00,24.43,85.070,855.698,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
377,34.75,48.25,32.05,11.35,28.00,27.56,85.204,858.063,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
378,34.75,48.25,31.38,12.12,28.00,23.82,84.988,860.426,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
379,32.50,48.25,29.80,11.22,28.00,24.44,85.052,862.750,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
380,32.50,48.25,30.25,12.10,28.00,25.05,85.017,865.109,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
381,32.50,48.25,29.80,11.95,28.00,26.18,85.096,867.430,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
382,34.75,48.25,30.93,11.61,28.00,27.06,84.794,869.702,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
383,34.75,48.25,31.83,9.21,28.00,27.42,84.704,871.986,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
384,32.50,48.25,30.70,10.04,28.00,23.63,84.723,874.265,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
385,32.50,48.25,30.25,11.18,28.00,25.62,84.622,876.556,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
386,37.00,48.25,31.38,11.39,28.00,29.60,84.628,878.440,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
387,32.50,48.25,30.25,11.22,28.00,23.89,84.471,880.829,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
388,32.50,48.25,30.70,11.79,28.00,22.38,84.248,883.187,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
389,37.00,48.25,31.60,11.67,28.00,26.12,83.931,885.275,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
390,32.50,48.25,32.05,9.80,28.00,28.54,83.941,887.479,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
391,32.50,48.25,31.38,10.43,25.75,23.75,83.888,889.825,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
392,34.75,48.25,31.38,11.69,28.00,25.48,83.570,892.121,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
393,34.75,48.25,32.28,10.76,28.00,24.69,83.694,894.446,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
394,34.75,48.25,31.83,11.43,28.00,28.66,83.656,896.824,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
395,34.75,48.25,31.38,11.13,28.00,25.80,83.894,898.760,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
396,34.75,48.25,32.50,11.25,28.00,23.56,83.815,901.147,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
397,32.50,48.25,32.50,9.12,32.50,22.69,83.941,903.497,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
398,34.75,48.25,32.73,9.00,32.50,23.38,83.755,905.818,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
399,37.00,48.25,32.95,10.82,28.00,22.89,83.814,908.154,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
400,37.00,48.25,33.18,10.15,28.00,23.02,84.782,910.499,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
401,34.75,48.25,32.73,10.44,28.00,23.08,84.637,912.832,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
402,34.75,48.25,31.38,10.55,28.00,22.77,84.753,914.790,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
403,34.75,48.25,31.83,11.11,28.00,24.19,84.958,916.719,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
404,34.75,48.25,30.03,11.64,28.00,22.88,84.907,919.010,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
405,34.75,48.25,28.45,11.85,25.75,21.46,85.165,921.346,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
406,28.00,48.25,28.00,11.19,28.00,22.25,85.180,923.712,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
407,28.00,48.25,28.00,10.97,28.00,24.01,85.325,926.066,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
408,34.75,48.25,28.68,10.11,28.00,23.93,84.645,928.403,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
409,34.75,48.25,28.68,10.69,28.00,23.19,84.784,930.738,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
410,34.75,48.25,31.15,9.93,28.00,24.80,84.650,932.678,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
411,34.75,48.25,31.15,11.18,28.00,25.36,84.832,935.033,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
412,34.75,48.25,29.58,12.12,28.00,27.10,84.449,937.364,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
413,34.75,48.25,30.03,11.79,28.00,21.53,84.616,939.660,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
414,34.75,48.25,31.60,10.90,28.00,25.42,84.658,941.938,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
415,34.75,48.25,30.25,11.89,28.00,24.75,84.592,944.174,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
416,34.75,48.25,30.70,11.92,28.00,23.71,84.480,946.527,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
417,34.75,48.25,30.25,11.10,28.00,22.77,84.312,948.917,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
418,34.75,48.25,29.80,12.25,28.00,26.05,84.196,951.277,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
419,32.50,48.25,28.45,12.14,25.75,24.76,84.199,953.619,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
420,32.50,48.25,28.00,11.62,25.75,31.55,84.294,955.556,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
421,34.75,48.25,29.13,11.72,25.75,27.80,84.442,957.893,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
422,34.75,48.25,30.03,11.72,28.00,23.46,84.388,960.251,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
423,39.25,48.25,31.15,11.83,28.00,29.16,84.591,962.578,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
424,39.25,48.25,32.05,11.93,28.00,24.25,84.512,964.919,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
425,39.25,48.25,31.38,12.18,28.00,25.10,84.768,967.174,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
426,39.25,48.25,32.05,12.08,28.00,23.32,84.856,969.492,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
427,39.25,48.25,34.08,11.36,28.00,23.44,84.685,971.739,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
428,39.25,48.25,32.05,11.90,28.00,24.02,84.773,974.088,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
429,39.25,48.25,33.18,12.24,28.00,25.74,84.752,976.391,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
430,39.25,48.25,32.73,11.58,28.00,24.00,84.855,978.674,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
431,39.25,48.25,30.03,11.64,28.00,47.75,85.282,981.029,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
432,39.25,48.25,30.25,11.04,28.00,25.06,85.219,983.403,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
433,34.75,48.25,31.60,11.18,28.00,26.92,85.089,985.659,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
434,32.50,48.25,31.15,10.63,28.00,26.54,84.972,987.613,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
435,34.75,48.25,30.93,12.30,28.00,26.36,84.460,989.864,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
436,37.00,48.25,31.15,11.97,28.00,27.91,84.588,991.972,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
437,37.00,48.25,31.15,11.65,28.00,25.75,84.740,994.319,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
438,37.00,48.25,32.50,10.96,28.00,24.43,84.731,996.647,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
439,37.00,48.25,33.40,10.88,28.00,22.57,84.753,998.990,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
440,37.00,48.25,33.40,11.81,28.00,25.06,84.627,1001.253,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
441,37.00,48.25,32.95,11.80,28.00,25.00,84.833,1003.195,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
442,37.00,48.25,32.05,11.33,28.00,26.44,84.330,1005.421,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
443,37.00,48.25,31.83,12.32,28.00,25.14,84.188,1007.668,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
444,37.00,48.25,30.70,11.71,28.00,24.01,84.454,1010.014,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
445,37.00,48.25,30.70,12.47,28.00,26.48,84.250,1012.355,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
446,37.00,48.25,31.38,11.89,28.00,25.62,84.400,1014.708,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
447,37.00,48.25,32.05,11.53,28.00,29.01,84.248,1017.092,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
448,37.00,48.25,31.60,12.57,28.00,34.95,84.257,1019.333,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
449,37.00,48.25,32.50,11.46,28.00,25.18,84.183,1021.639,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
450,37.00,48.25,33.85,11.29,28.00,25.88,84.137,1024.041,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
451,37.00,48.25,31.38,11.68,28.00,26.31,84.079,1026.373,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
452,37.00,48.25,31.60,10.46,28.00,24.56,84.008,1028.719,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
453,32.50,48.25,29.80,11.19,25.75,27.67,84.015,1031.080,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
454,39.25,48.25,30.70,11.61,28.00,23.38,84.451,1033.116,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
455,32.50,48.25,30.93,10.84,28.00,34.27,85.259,1035.425,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
456,41.50,48.25,32.73,10.71,28.00,23.06,84.574,1037.698,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
457,32.50,48.25,31.15,11.24,28.00,11.98,84.665,1039.996,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
458,32.50,48.25,31.15,10.00,28.00,25.48,84.740,1042.340,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
459,32.50,48.25,31.15,10.38,28.00,25.81,84.663,1044.661,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
460,32.50,48.25,32.05,11.17,28.00,24.49,84.874,1046.989,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
461,32.50,48.25,30.25,11.66,28.00,26.55,84.684,1049.330,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
462,32.50,48.25,29.80,11.36,28.00,24.56,84.692,1051.672,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
463,32.50,48.25,29.80,11.66,28.00,24.75,84.675,1054.061,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
464,32.50,48.25,30.25,11.94,28.00,25.49,84.440,1056.381,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
465,32.50,48.25,30.25,12.53,28.00,23.51,84.383,1058.701,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
466,32.50,48.25,31.15,11.52,28.00,24.38,84.535,1061.034,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
467,32.50,48.25,30.70,10.36,28.00,22.51,84.371,1063.378,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
468,32.50,48.25,31.15,9.95,28.00,24.69,84.118,1065.727,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
469,32.50,48.25,31.60,10.71,28.00,27.66,84.226,1067.662,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
470,37.00,48.25,31.60,9.38,28.00,24.00,84.417,1069.984,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
471,32.50,48.25,29.80,11.90,28.00,25.05,84.198,1072.296,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
472,32.50,48.25,29.80,11.58,28.00,24.14,84.281,1074.589,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
473,32.50,48.25,28.90,11.58,28.00,31.41,84.732,1076.952,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
474,39.25,48.25,29.13,10.94,28.00,25.13,85.073,1079.302,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
475,34.75,48.25,29.13,11.42,28.00,26.73,84.929,1081.583,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
476,32.50,48.25,28.68,11.84,25.75,24.01,84.836,1083.933,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
477,28.00,48.25,27.55,12.00,25.75,26.81,84.587,1086.278,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
478,43.75,48.25,29.58,12.35,28.00,30.22,84.548,1088.612,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
479,28.00,48.25,27.78,12.51,25.75,25.75,84.663,1090.989,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
480,32.50,48.25,28.68,12.24,25.75,23.38,84.585,1093.239,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
481,37.00,48.25,29.80,12.03,28.00,25.37,84.490,1095.553,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
482,37.00,48.25,31.15,11.61,28.00,41.73,85.123,1097.956,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
483,37.00,48.25,32.50,10.96,28.00,27.16,84.958,1100.215,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
484,37.00,48.25,32.28,11.77,28.00,29.11,85.030,1102.537,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
485,37.00,48.25,34.75,10.05,28.00,24.93,84.969,1104.876,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
486,37.00,48.25,33.40,11.67,28.00,27.09,84.898,1107.217,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
487,37.00,48.25,33.40,11.57,28.00,24.75,84.849,1109.545,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
488,37.00,48.25,32.95,11.31,28.00,24.88,84.687,1111.859,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
489,37.00,48.25,32.95,11.72,28.00,26.44,84.763,1114.218,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
490,37.00,48.25,32.05,10.95,28.00,24.94,84.688,1116.528,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
491,37.00,48.25,32.50,10.53,28.00,27.17,84.594,1118.738,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
492,37.00,48.25,32.95,10.30,28.00,24.57,84.581,1121.078,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
493,37.00,48.25,33.40,10.67,28.00,22.58,84.704,1123.421,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
494,37.00,48.25,31.60,11.42,28.00,27.30,84.192,1125.719,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
495,34.75,48.25,31.83,11.44,28.00,27.05,84.216,1127.992,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
496,32.50,48.25,29.80,11.23,28.00,29.22,83.819,1130.351,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
497,32.50,48.25,31.60,10.66,28.00,25.73,83.933,1132.626,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
498,32.50,48.25,31.15,11.42,28.00,27.68,83.978,1134.951,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
499,32.50,48.25,30.70,11.31,28.00,26.11,83.901,1137.254,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
500,34.75,48.25,29.58,12.03,28.00,26.31,83.739,1139.611,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
501,34.75,48.25,31.38,12.20,28.00,31.31,83.772,1141.494,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
502,34.75,48.25,31.38,11.48,28.00,26.24,83.868,1143.754,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
503,37.00,48.25,32.05,11.32,28.00,25.20,83.712,1146.056,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
504,32.50,48.25,29.58,11.57,25.75,23.30,83.845,1148.376,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
505,32.50,48.25,29.80,11.43,28.00,26.67,83.648,1150.728,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
506,34.75,48.25,30.48,12.00,28.00,27.11,83.479,1153.066,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
507,32.50,48.25,29.80,11.99,28.00,28.42,83.492,1155.398,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
508,32.50,48.25,29.35,12.05,28.00,33.13,83.885,1157.737,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
509,39.25,48.25,30.03,12.42,28.00,25.49,83.781,1159.719,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
510,39.25,48.25,30.03,12.38,28.00,25.01,84.010,1162.068,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
511,39.25,48.25,30.93,11.44,28.00,27.30,83.855,1164.389,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
512,39.25,48.25,33.40,10.68,28.00,25.13,83.687,1166.622,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
513,39.25,48.25,33.40,10.84,28.00,36.31,84.361,1168.999,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
514,39.25,48.25,35.43,10.48,28.00,35.77,84.539,1170.973,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
515,39.25,48.25,33.40,11.84,28.00,32.63,84.215,1173.212,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
516,39.25,48.25,32.28,12.09,28.00,57.48,85.124,1175.523,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
517,39.25,48.25,32.50,12.29,28.00,25.92,84.536,1177.847,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
518,34.75,48.25,30.70,11.95,28.00,30.14,84.507,1180.237,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
519,32.50,48.25,30.70,12.00,28.00,28.16,84.406,1182.674,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
520,32.50,48.25,32.05,11.24,28.00,26.89,84.929,1185.003,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
521,32.50,48.25,30.70,11.82,28.00,29.37,84.912,1187.358,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
522,34.75,48.25,30.48,12.43,28.00,26.81,85.097,1189.704,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
523,34.75,48.25,31.15,11.75,28.00,25.56,84.959,1192.062,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
524,34.75,48.25,32.05,11.97,28.00,24.19,85.181,1193.976,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
525,32.50,48.25,31.60,10.93,28.00,25.44,85.006,1196.340,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
526,34.75,48.25,31.38,9.98,28.00,22.40,85.001,1198.721,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
527,34.75,48.25,32.50,9.28,28.00,24.25,84.979,1201.107,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
528,34.75,48.25,30.48,10.82,28.00,25.60,85.053,1203.418,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
529,34.75,48.25,31.60,10.31,28.00,22.86,84.949,1205.780,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
530,32.50,48.25,30.25,11.46,28.00,26.42,84.908,1208.148,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
531,34.75,48.25,30.48,11.91,28.00,26.61,84.468,1210.445,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
532,34.75,48.25,31.38,11.83,25.75,26.13,84.587,1212.785,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
533,34.75,48.25,32.95,10.47,32.50,38.54,85.048,1214.870,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
534,32.50,48.25,31.60,11.17,28.00,24.93,85.096,1217.154,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
535,32.50,48.25,31.15,12.00,28.00,24.57,84.752,1219.514,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
536,32.50,48.25,30.25,11.89,28.00,22.87,84.584,1221.886,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
537,32.50,48.25,30.25,11.64,28.00,24.69,84.605,1224.251,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
538,32.50,48.25,29.80,11.36,28.00,26.74,84.669,1226.551,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
539,34.75,48.25,31.83,10.50,28.00,25.56,84.713,1228.546,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
540,34.75,48.25,31.60,11.11,28.00,24.50,84.522,1230.922,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
541,32.50,48.25,31.60,10.79,28.00,26.48,84.382,1233.275,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
542,32.50,48.25,32.05,10.08,28.00,32.91,84.438,1235.638,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
543,32.50,48.25,32.50,9.51,32.50,28.48,84.560,1237.984,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
544,32.50,48.25,31.60,9.48,28.00,23.95,84.681,1240.317,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
545,32.50,48.25,31.60,10.87,28.00,26.82,84.524,1242.700,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
546,37.00,48.25,31.15,11.71,28.00,29.27,84.445,1245.036,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
547,32.50,48.25,30.70,11.92,28.00,27.22,84.195,1247.395,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
548,32.50,48.25,31.60,11.37,28.00,23.56,84.166,1249.748,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
549,32.50,48.25,32.05,10.36,28.00,24.93,84.258,1252.079,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
550,34.75,48.25,30.93,11.40,28.00,26.55,84.564,1254.335,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
551,32.50,48.25,30.48,12.15,28.00,24.25,84.582,1256.665,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
552,37.00,48.25,31.38,11.79,28.00,23.62,84.389,1259.021,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
553,37.00,48.25,32.95,11.39,28.00,25.63,84.533,1261.371,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
554,32.50,48.25,30.25,11.77,28.00,26.43,84.422,1263.732,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
555,32.50,48.25,30.25,11.21,28.00,23.56,84.290,1266.063,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
556,34.75,48.25,31.38,11.86,28.00,24.68,84.414,1268.394,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
557,32.50,48.25,30.70,11.67,28.00,22.64,84.383,1270.682,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
